HP_0000001	false
HP_0010890	HP_0100323
HP_0004426	HP_0000309
HP_0000552	HP_0011519
HP_0001743	HP_0002012
HP_0001743	HP_0100763
HP_0000337	HP_0000290
HP_0011623	HP_0001629
HP_0007850	HP_0008046
HP_0000579	HP_0011481
HP_0100630	HP_0001739
HP_0100630	HP_0100606
HP_0007814	HP_0011512
HP_0009700	HP_0004278
HP_0009700	HP_0100262
HP_0010868	HP_0010867
HP_0005750	HP_0003121
HP_0004292	HP_0005922
HP_0010510	HP_0001780
HP_0011502	HP_0001142
HP_0000517	HP_0004328
HP_0001142	HP_0011526
HP_0011412	HP_0001787
HP_0002870	HP_0010535
HP_0002067	HP_0002071
HP_0007830	HP_0000662
HP_0010471	HP_0011013
HP_0000075	HP_0012210
HP_0010507	HP_0001760
HP_0004476	HP_0007385
HP_0100079	HP_0010164
HP_0100079	HP_0010341
HP_0011838	HP_0001072
HP_0002247	HP_0002246
HP_0002247	HP_0011100
HP_0010035	HP_0009659
HP_0010035	HP_0010026
HP_0010035	HP_0010048
HP_0010035	HP_0010242
HP_0007688	HP_0008323
HP_0007089	HP_0002380
HP_0007497	HP_0000972
HP_0005302	HP_0005116
HP_0005302	HP_0005344
HP_0011001	HP_0004348
HP_0001435	HP_0001446
HP_0008970	HP_0003560
HP_0011648	HP_0001643
HP_0010524	HP_0011446
HP_0003348	HP_0003112
HP_0003348	HP_0010916
HP_0011368	HP_0001072
HP_0010024	HP_0009195
HP_0010024	HP_0009695
HP_0010024	HP_0010014
HP_0010024	HP_0010277
HP_0010342	HP_0010161
HP_0010342	HP_0010322
HP_0002446	HP_0100705
HP_0010627	HP_0010625
HP_0005798	HP_0003083
HP_0007441	HP_0009123
HP_0007441	HP_0011355
HP_0005494	HP_0000235
HP_0011605	HP_0011540
HP_0011900	HP_0011898
HP_0005041	HP_0010574
HP_0006528	HP_0002088
HP_0011300	HP_0001211
HP_0011747	HP_0000864
HP_0100909	HP_0100917
HP_0100909	HP_0100919
HP_0007301	HP_0002186
HP_0009428	HP_0009357
HP_0009428	HP_0009442
HP_0009428	HP_0009838
HP_0011037	HP_0011036
HP_0002664	HP_0000118
HP_0001557	HP_0001197
HP_0003989	HP_0002997
HP_0005807	HP_0009835
HP_0001232	HP_0001009
HP_0001232	HP_0001597
HP_0003853	HP_0003854
HP_0012194	HP_0002301
HP_0010863	HP_0000750
HP_0010345	HP_0005830
HP_0010345	HP_0010322
HP_0002717	HP_0011733
HP_0002333	HP_0001268
HP_0100223	HP_0100087
HP_0100223	HP_0100098
HP_0012106	HP_0008905
HP_0007193	HP_0002069
HP_0006830	HP_0001319
HP_0010225	HP_0010224
HP_0004459	HP_0000372
HP_0004459	HP_0100777
HP_0001578	HP_0002717
HP_0200023	HP_0000056
HP_0200023	HP_0100639
HP_0008255	HP_0000857
HP_0007325	HP_0001332
HP_0001744	HP_0001743
HP_0001744	HP_0003271
HP_0009924	HP_0005105
HP_0004699	HP_0001832
HP_0005866	HP_0001199
HP_0003784	HP_0011862
HP_0002933	HP_0004299
HP_0006119	HP_0005916
HP_0010757	HP_0010756
HP_0010934	HP_0010933
HP_0000650	HP_0000649
HP_0012079	HP_0011442
HP_0009523	HP_0009498
HP_0009523	HP_0009500
HP_0009523	HP_0010267
HP_0011736	HP_0000859
HP_0002653	HP_0011843
HP_0100420	HP_0100402
HP_0000097	HP_0000096
HP_0000529	HP_0000572
HP_0005267	HP_0001622
HP_0009094	HP_0010289
HP_0001047	HP_0011123
HP_0012129	HP_0005561
HP_0100921	HP_0004213
HP_0100921	HP_0100899
HP_0003514	HP_0003287
HP_0007963	HP_0000556
HP_0002508	HP_0002363
HP_0010000	HP_0009998
HP_0010000	HP_0010006
HP_0006976	HP_0001298
HP_0004263	HP_0004237
HP_0004263	HP_0004262
HP_0002925	HP_0010514
HP_0011712	HP_0011710
HP_0007670	HP_0001751
HP_0004235	HP_0006014
HP_0003026	HP_0011314
HP_0011593	HP_0011587
HP_0005776	HP_0001191
HP_0010224	HP_0010012
HP_0004813	HP_0001873
HP_0100494	HP_0003549
HP_0100494	HP_0010974
HP_0100055	HP_0010162
HP_0100055	HP_0010329
HP_0100807	HP_0001167
HP_0006560	HP_0001080
HP_0002121	HP_0002197
HP_0002121	HP_0011146
HP_0005089	HP_0000944
HP_0005314	HP_0005344
HP_0010891	HP_0003468
HP_0010891	HP_0100323
HP_0000278	HP_0000277
HP_0011141	HP_0000518
HP_0001020	HP_0000963
HP_0001020	HP_0000977
HP_0011537	HP_0011535
HP_0009227	HP_0009150
HP_0009227	HP_0009374
HP_0009227	HP_0009852
HP_0001003	HP_0001034
HP_0011488	HP_0000481
HP_0100132	HP_0100054
HP_0100132	HP_0100090
HP_0008647	HP_0008197
HP_0005820	HP_0000772
HP_0010308	HP_0006714
HP_0009310	HP_0009284
HP_0009310	HP_0009404
HP_0009310	HP_0009852
HP_0002322	HP_0001337
HP_0004312	HP_0001877
HP_0005346	HP_0000271
HP_0100339	HP_0001850
HP_0009954	HP_0009947
HP_0009954	HP_0009957
HP_0009954	HP_0010000
HP_0009912	HP_0000377
HP_0011713	HP_0011710
HP_0012097	HP_0010576
HP_0000997	HP_0001480
HP_0100150	HP_0100059
HP_0100150	HP_0100092
HP_0002682	HP_0002648
HP_0000561	HP_0000499
HP_0000561	HP_0002298
HP_0010321	HP_0001780
HP_0002425	HP_0002167
HP_0011743	HP_0008216
HP_0003005	HP_0004376
HP_0003896	HP_0003842
HP_0003896	HP_0003891
HP_0010663	HP_0010662
HP_0003996	HP_0003995
HP_0011570	HP_0001718
HP_0000967	HP_0001933
HP_0003153	HP_0003355
HP_0003153	HP_0004339
HP_0009165	HP_0009198
HP_0009165	HP_0009391
HP_0009165	HP_0010255
HP_0011376	HP_0011390
HP_0006988	HP_0001360
HP_0010155	HP_0010119
HP_0010155	HP_0010125
HP_0009665	HP_0009663
HP_0009665	HP_0009687
HP_0009665	HP_0010258
HP_0000481	HP_0004328
HP_0004008	HP_0003999
HP_0001905	HP_0001873
HP_0009394	HP_0009174
HP_0009394	HP_0010229
HP_0006349	HP_0009804
HP_0006349	HP_0011044
HP_0001357	HP_0002648
HP_0001132	HP_0001083
HP_0008251	HP_0000853
HP_0009803	HP_0009767
HP_0003941	HP_0009811
HP_0006156	HP_0009465
HP_0010440	HP_0001829
HP_0006825	HP_0011397
HP_0004404	HP_0000769
HP_0011906	HP_0005560
HP_0011577	HP_0006695
HP_0200043	HP_0011371
HP_0007585	HP_0001030
HP_0010260	HP_0010231
HP_0010260	HP_0010244
HP_0004637	HP_0003319
HP_0003336	HP_0011842
HP_0100304	HP_0100299
HP_0011785	HP_0000836
HP_0005101	HP_0000365
HP_0005375	HP_0005374
HP_0100762	HP_0001080
HP_0000339	HP_0000280
HP_0006709	HP_0004404
HP_0000877	HP_0000831
HP_0100678	HP_0007495
HP_0100678	HP_0011121
HP_0006692	HP_0001702
HP_0000426	HP_0000422
HP_0002211	HP_0011365
HP_0001492	HP_0007700
HP_0004926	HP_0001278
HP_0004987	HP_0003027
HP_0001771	HP_0005109
HP_0001771	HP_0008366
HP_0006446	HP_0003045
HP_0006552	HP_0005948
HP_0007409	HP_0003758
HP_0012047	HP_0000504
HP_0001724	HP_0001679
HP_0012054	HP_0007716
HP_0000085	HP_0100542
HP_0009042	HP_0003712
HP_0100385	HP_0100363
HP_0100385	HP_0100376
HP_0100385	HP_0100388
HP_0008281	HP_0001987
HP_0011853	HP_0001698
HP_0008633	HP_0000812
HP_0011832	HP_0000436
HP_0009370	HP_0001156
HP_0100862	HP_0009108
HP_0002827	HP_0001373
HP_0002827	HP_0001384
HP_0003562	HP_0000944
HP_0011724	HP_0011723
HP_0003876	HP_0003063
HP_0009046	HP_0004302
HP_0200047	HP_0000356
HP_0010584	HP_0005930
HP_0005539	HP_0001909
HP_0011884	HP_0001892
HP_0009144	HP_0009121
HP_0001257	HP_0001276
HP_0001338	HP_0001274
HP_0011566	HP_0005120
HP_0012148	HP_0002863
HP_0008794	HP_0011867
HP_0008418	HP_0000926
HP_0003162	HP_0003117
HP_0000768	HP_0000766
HP_0010209	HP_0010179
HP_0010209	HP_0010184
HP_0002866	HP_0000946
HP_0002866	HP_0011867
HP_0009221	HP_0009247
HP_0009221	HP_0009400
HP_0009221	HP_0010264
HP_0006167	HP_0006237
HP_0010918	HP_0004339
HP_0100179	HP_0100076
HP_0100179	HP_0100094
HP_0007649	HP_0011512
HP_0009913	HP_0009912
HP_0001360	HP_0002060
HP_0100343	HP_0010332
HP_0002738	HP_0009119
HP_0011678	HP_0001636
HP_0006866	HP_0100251
HP_0001998	HP_0001943
HP_0100768	HP_0100728
HP_0100768	HP_0100767
HP_0000893	HP_0000766
HP_0000893	HP_0000919
HP_0011008	HP_0003674
HP_0011024	HP_0002012
HP_0008083	HP_0003795
HP_0012117	HP_0012116
HP_0001671	HP_0002564
HP_0002031	HP_0011024
HP_0009888	HP_0001595
HP_0100219	HP_0100083
HP_0100219	HP_0100098
HP_0003393	HP_0009130
HP_0007162	HP_0007305
HP_0100478	HP_0001859
HP_0100478	HP_0100472
HP_0001064	HP_0000971
HP_0001545	HP_0004397
HP_0100453	HP_0010375
HP_0011930	HP_0007458
HP_0100924	HP_0010161
HP_0100924	HP_0100925
HP_0006986	HP_0001257
HP_0009747	HP_0009889
HP_0002750	HP_0000927
HP_0004544	HP_0000599
HP_0006278	HP_0012090
HP_0012151	HP_0002103
HP_0011426	HP_0011425
HP_0000991	HP_0011355
HP_0006607	HP_0000919
HP_0006607	HP_0004348
HP_0000976	HP_0000964
HP_0003510	HP_0003508
HP_0011883	HP_0011875
HP_0002505	HP_0001288
HP_0011782	HP_0000836
HP_0009122	HP_0009115
HP_0009122	HP_0009121
HP_0004566	HP_0003312
HP_0012050	HP_0007430
HP_0100728	HP_0010785
HP_0011626	HP_0010773
HP_0009824	HP_0006496
HP_0009824	HP_0009826
HP_0011563	HP_0011545
HP_0000493	HP_0001103
HP_0100875	HP_0000158
HP_0100217	HP_0100081
HP_0100217	HP_0100098
HP_0007187	HP_0001339
HP_0009572	HP_0009543
HP_0009572	HP_0009550
HP_0009572	HP_0009847
HP_0011816	HP_0002084
HP_0002120	HP_0002059
HP_0001464	HP_0001435
HP_0001464	HP_0001467
HP_0003535	HP_0003287
HP_0003535	HP_0003355
HP_0100315	HP_0100314
HP_0009787	HP_0009786
HP_0007410	HP_0000975
HP_0007410	HP_0100872
HP_0009744	HP_0010303
HP_0009744	HP_0010652
HP_0008321	HP_0010990
HP_0006106	HP_0004256
HP_0000307	HP_0000306
HP_0009978	HP_0009973
HP_0009978	HP_0009975
HP_0009978	HP_0010001
HP_0005923	HP_0001155
HP_0005923	HP_0009809
HP_0006494	HP_0001760
HP_0006494	HP_0006493
HP_0002584	HP_0002239
HP_0011229	HP_0000534
HP_0005970	HP_0002045
HP_0009583	HP_0009544
HP_0009583	HP_0009549
HP_0009583	HP_0009854
HP_0100370	HP_0010185
HP_0100370	HP_0010337
HP_0100370	HP_0010371
HP_0100370	HP_0010380
HP_0009247	HP_0009174
HP_0009247	HP_0009283
HP_0009247	HP_0010244
HP_0005254	HP_0005257
HP_0007692	HP_0000519
HP_0000914	HP_0100625
HP_0100007	HP_0000759
HP_0100007	HP_0004375
HP_0007894	HP_0008051
HP_0007854	HP_0001123
HP_0003418	HP_0000925
HP_0000587	HP_0001098
HP_0011844	HP_0011842
HP_0008743	HP_0000047
HP_0002224	HP_0010719
HP_0012282	HP_0000988
HP_0003166	HP_0003110
HP_0009826	HP_0009815
HP_0003928	HP_0003859
HP_0003928	HP_0003926
HP_0001708	HP_0001707
HP_0011115	HP_0011113
HP_0000156	HP_0000189
HP_0000156	HP_0000218
HP_0005210	HP_0100811
HP_0003244	HP_0000047
HP_0010917	HP_0004338
HP_0000676	HP_0000164
HP_0100655	HP_0100656
HP_0100311	HP_0002118
HP_0010576	HP_0007319
HP_0002188	HP_0011400
HP_0002847	HP_0005372
HP_0002183	HP_0000708
HP_0100422	HP_0100404
HP_0008116	HP_0001436
HP_0000148	HP_0000142
HP_0000148	HP_0001827
HP_0007970	HP_0000508
HP_0100866	HP_0000946
HP_0007587	HP_0001000
HP_0000567	HP_0000480
HP_0000567	HP_0000532
HP_0000567	HP_0000611
HP_0001095	HP_0000479
HP_0008273	HP_0003355
HP_0006659	HP_0003043
HP_0000570	HP_0000496
HP_0005621	HP_0003312
HP_0001900	HP_0001901
HP_0001664	HP_0004308
HP_0000408	HP_0000407
HP_0000408	HP_0001730
HP_0008398	HP_0001792
HP_0011586	HP_0001683
HP_0006682	HP_0004308
HP_0010426	HP_0010412
HP_0010426	HP_0010429
HP_0009224	HP_0009247
HP_0009224	HP_0009403
HP_0009224	HP_0010267
HP_0009255	HP_0009249
HP_0009255	HP_0009398
HP_0009255	HP_0010251
HP_0000069	HP_0010935
HP_0010288	HP_0010286
HP_0009850	HP_0009774
HP_0009850	HP_0009833
HP_0004866	HP_0003540
HP_0007869	HP_0000479
HP_0004384	HP_0001660
HP_0001126	HP_0100886
HP_0001126	HP_0100887
HP_0011138	HP_0001574
HP_0010243	HP_0005920
HP_0010243	HP_0009832
HP_0009115	HP_0011842
HP_0004622	HP_0002945
HP_0000584	HP_0200020
HP_0100326	HP_0010978
HP_0010824	HP_0001291
HP_0003986	HP_0002818
HP_0003986	HP_0003960
HP_0003397	HP_0001290
HP_0003397	HP_0003398
HP_0010982	HP_0001426
HP_0001474	HP_0000782
HP_0007485	HP_0003758
HP_0001956	HP_0001513
HP_0005229	HP_0001549
HP_0005229	HP_0005265
HP_0010047	HP_0010045
HP_0010047	HP_0010049
HP_0000858	HP_0000140
HP_0009594	HP_0000479
HP_0009594	HP_0010568
HP_0100149	HP_0100058
HP_0100149	HP_0100092
HP_0001528	HP_0002813
HP_0001528	HP_0100555
HP_0007505	HP_0000953
HP_0006943	HP_0002352
HP_0011551	HP_0011547
HP_0002973	HP_0002817
HP_0011880	HP_0005521
HP_0100394	HP_0100368
HP_0100394	HP_0100374
HP_0010518	HP_0011772
HP_0003131	HP_0003355
HP_0003131	HP_0010918
HP_0010949	HP_0010948
HP_0010949	HP_0011403
HP_0011807	HP_0100295
HP_0010020	HP_0009190
HP_0010020	HP_0009691
HP_0010020	HP_0010014
HP_0010020	HP_0010273
HP_0002695	HP_0002696
HP_0007982	HP_0000556
HP_0005059	HP_0002829
HP_0001256	HP_0001249
HP_0009119	HP_0002687
HP_0009119	HP_0009120
HP_0006179	HP_0009193
HP_0004618	HP_0003312
HP_0008030	HP_0000630
HP_0100754	HP_0000708
HP_0004822	HP_0004445
HP_0003789	HP_0003198
HP_0008002	HP_0001103
HP_0000970	HP_0000971
HP_0011631	HP_0011628
HP_0011277	HP_0000079
HP_0003852	HP_0009809
HP_0006190	HP_0009486
HP_0002033	HP_0008872
HP_0009934	HP_0005288
HP_0005160	HP_0010772
HP_0004370	HP_0001939
HP_0003546	HP_0004302
HP_0006347	HP_0000691
HP_0006347	HP_0006481
HP_0010958	HP_0000104
HP_0008216	HP_0011732
HP_0004227	HP_0009237
HP_0004227	HP_0009239
HP_0004227	HP_0009882
HP_0006829	HP_0001252
HP_0009902	HP_0011039
HP_0012120	HP_0003215
HP_0002676	HP_0002648
HP_0001750	HP_0001713
HP_0004255	HP_0001498
HP_0004255	HP_0004252
HP_0009845	HP_0009769
HP_0009845	HP_0009833
HP_0000757	HP_0100851
HP_0012271	HP_0002781
HP_0004601	HP_0003298
HP_0004485	HP_0005484
HP_0009459	HP_0009457
HP_0009459	HP_0009461
HP_0009459	HP_0010241
HP_0007149	HP_0003693
HP_0007149	HP_0009129
HP_0007703	HP_0008051
HP_0009538	HP_0009537
HP_0009538	HP_0009697
HP_0011312	HP_0002164
HP_0002154	HP_0003112
HP_0002154	HP_0010895
HP_0005232	HP_0012090
HP_0012297	HP_0009834
HP_0007827	HP_0011494
HP_0000544	HP_0000602
HP_0005280	HP_0000422
HP_0005300	HP_0002633
HP_0100531	HP_0002857
HP_0100531	HP_0002970
HP_0008782	HP_0006429
HP_0009353	HP_0009333
HP_0009353	HP_0009417
HP_0009353	HP_0010275
HP_0009837	HP_0009769
HP_0009837	HP_0009832
HP_0000796	HP_0000795
HP_0003112	HP_0004337
HP_0011427	HP_0011425
HP_0000963	HP_0008065
HP_0011040	HP_0001080
HP_0001199	HP_0009619
HP_0011411	HP_0001787
HP_0006387	HP_0006489
HP_0000735	HP_0000708
HP_0010234	HP_0005920
HP_0010234	HP_0010583
HP_0010234	HP_0100899
HP_0009736	HP_0002992
HP_0009736	HP_0005864
HP_0010602	HP_0004303
HP_0008848	HP_0003508
HP_0005009	HP_0000947
HP_0010188	HP_0010176
HP_0010188	HP_0010182
HP_0009795	HP_0009794
HP_0000961	HP_0001005
HP_0000961	HP_0002795
HP_0009816	HP_0006493
HP_0009816	HP_0009826
HP_0007572	HP_0007400
HP_0009563	HP_0001204
HP_0009563	HP_0009542
HP_0009563	HP_0009574
HP_0003482	HP_0003457
HP_0001626	HP_0000118
HP_0009240	HP_0004225
HP_0009240	HP_0009374
HP_0009240	HP_0009836
HP_0006977	HP_0002167
HP_0011310	HP_0010490
HP_0011603	HP_0002564
HP_0003905	HP_0003891
HP_0100505	HP_0004340
HP_0005984	HP_0006254
HP_0010818	HP_0002197
HP_0012012	HP_0011197
HP_0008767	HP_0000742
HP_0008767	HP_0004305
HP_0005285	HP_0000422
HP_0007586	HP_0100585
HP_0011011	HP_0011008
HP_0009791	HP_0005107
HP_0001014	HP_0011276
HP_0007646	HP_0000561
HP_0100116	HP_0100049
HP_0100116	HP_0100089
HP_0011023	HP_0011022
HP_0100553	HP_0001528
HP_0100553	HP_0100559
HP_0011642	HP_0005120
HP_0003783	HP_0002814
HP_0005759	HP_0000932
HP_0001491	HP_0008049
HP_0008425	HP_0004634
HP_0010343	HP_0010322
HP_0010343	HP_0011306
HP_0009154	HP_0009153
HP_0009154	HP_0009392
HP_0009154	HP_0010278
HP_0002871	HP_0002104
HP_0009530	HP_0009494
HP_0009530	HP_0009501
HP_0009530	HP_0010274
HP_0001440	HP_0001832
HP_0001440	HP_0009140
HP_0001440	HP_0100265
HP_0011641	HP_0006704
HP_0011505	HP_0001103
HP_0200055	HP_0005927
HP_0100472	HP_0010389
HP_0007716	HP_0002861
HP_0007716	HP_0100012
HP_0004997	HP_0003897
HP_0001597	HP_0011138
HP_0007427	HP_0001000
HP_0006508	HP_0002992
HP_0006508	HP_0006500
HP_0100329	HP_0001440
HP_0100329	HP_0008368
HP_0100582	HP_0000433
HP_0005286	HP_0100597
HP_0100645	HP_0000014
HP_0100645	HP_0100672
HP_0100144	HP_0100064
HP_0100144	HP_0100091
HP_0006970	HP_0002518
HP_0002040	HP_0002031
HP_0010719	HP_0001595
HP_0000206	HP_0000157
HP_0009751	HP_0005258
HP_0009751	HP_0100854
HP_0004315	HP_0004313
HP_0009118	HP_0000277
HP_0009118	HP_0009116
HP_0007450	HP_0007400
HP_0007450	HP_0009123
HP_0008416	HP_0002946
HP_0010340	HP_0010112
HP_0010340	HP_0010321
HP_0012023	HP_0004915
HP_0012126	HP_0006753
HP_0007406	HP_0007400
HP_0004881	HP_0002791
HP_0010590	HP_0006499
HP_0004250	HP_0004239
HP_0004250	HP_0004248
HP_0003204	HP_0011017
HP_0002803	HP_0001371
HP_0007096	HP_0011000
HP_0004414	HP_0004930
HP_0001405	HP_0001395
HP_0007108	HP_0009830
HP_0008447	HP_0008417
HP_0012092	HP_0012091
HP_0007648	HP_0010920
HP_0009198	HP_0004225
HP_0009198	HP_0009152
HP_0009198	HP_0010243
HP_0005452	HP_0002687
HP_0009957	HP_0009945
HP_0009957	HP_0009998
HP_0100045	HP_0010163
HP_0100045	HP_0010323
HP_0011619	HP_0011617
HP_0002684	HP_0002683
HP_0011126	HP_0100542
HP_0010682	HP_0003155
HP_0010845	HP_0011203
HP_0000864	HP_0000818
HP_0008200	HP_0000843
HP_0010004	HP_0009883
HP_0010004	HP_0009999
HP_0005833	HP_0001386
HP_0010691	HP_0001829
HP_0010691	HP_0010689
HP_0003688	HP_0003800
HP_0001633	HP_0006705
HP_0000297	HP_0000301
HP_0000297	HP_0001252
HP_0100910	HP_0100917
HP_0100910	HP_0100920
HP_0007182	HP_0003130
HP_0010790	HP_0010789
HP_0011251	HP_0009896
HP_0006531	HP_0002103
HP_0007447	HP_0000972
HP_0003736	HP_0004303
HP_0100316	HP_0100314
HP_0000402	HP_0000372
HP_0001470	HP_0000006
HP_0010950	HP_0002118
HP_0000196	HP_0000178
HP_0000196	HP_0100269
HP_0011147	HP_0002121
HP_0004246	HP_0001216
HP_0004246	HP_0004243
HP_0011937	HP_0001800
HP_0006226	HP_0004268
HP_0100047	HP_0010165
HP_0100047	HP_0010323
HP_0100709	HP_0100706
HP_0010815	HP_0010816
HP_0011851	HP_0001698
HP_0007948	HP_0010924
HP_0007438	HP_0001070
HP_0002974	HP_0002818
HP_0002974	HP_0002997
HP_0002974	HP_0100238
HP_0001223	HP_0006119
HP_0006216	HP_0006109
HP_0001824	HP_0004325
HP_0006543	HP_0005943
HP_0009401	HP_0009174
HP_0009401	HP_0010236
HP_0012203	HP_0002841
HP_0100726	HP_0005353
HP_0100726	HP_0008069
HP_0010548	HP_0002486
HP_0009434	HP_0004172
HP_0009434	HP_0009444
HP_0009434	HP_0009848
HP_0009434	HP_0100905
HP_0000709	HP_0000708
HP_0001345	HP_0000709
HP_0005180	HP_0001702
HP_0002983	HP_0009826
HP_0011384	HP_0011390
HP_0005174	HP_0001682
HP_0100845	HP_0100326
HP_0001438	HP_0000118
HP_0001339	HP_0002536
HP_0003378	HP_0000764
HP_0011176	HP_0002353
HP_0003025	HP_0000944
HP_0002573	HP_0002239
HP_0003063	HP_0001454
HP_0004893	HP_0002093
HP_0011954	HP_0001392
HP_0004575	HP_0002949
HP_0100391	HP_0100368
HP_0100391	HP_0100371
HP_0001331	HP_0007375
HP_0100513	HP_0100514
HP_0005583	HP_0000091
HP_0002406	HP_0001310
HP_0001385	HP_0003272
HP_0011265	HP_0000363
HP_0010473	HP_0010472
HP_0100911	HP_0100917
HP_0100911	HP_0100921
HP_0007876	HP_0001118
HP_0008114	HP_0000940
HP_0008114	HP_0001832
HP_0008114	HP_0100925
HP_0006155	HP_0005918
HP_0002464	HP_0001257
HP_0002464	HP_0001260
HP_0006408	HP_0002823
HP_0011396	HP_0011391
HP_0012011	HP_0011197
HP_0000255	HP_0000246
HP_0003749	HP_0001445
HP_0003749	HP_0003325
HP_0003028	HP_0100491
HP_0011455	HP_0011454
HP_0003778	HP_0000347
HP_0100820	HP_0012211
HP_0000475	HP_0000464
HP_0011096	HP_0003130
HP_0011473	HP_0011472
HP_0012179	HP_0004373
HP_0000300	HP_0001999
HP_0011730	HP_0002011
HP_0004820	HP_0002488
HP_0002718	HP_0002719
HP_0000107	HP_0012210
HP_0004558	HP_0000926
HP_0004558	HP_0003319
HP_0003305	HP_0003312
HP_0100506	HP_0004340
HP_0100244	HP_0100242
HP_0008283	HP_0000842
HP_0100129	HP_0100051
HP_0100129	HP_0100090
HP_0002339	HP_0010994
HP_0003782	HP_0004323
HP_0008807	HP_0003170
HP_0001009	HP_0011276
HP_0004374	HP_0010549
HP_0012118	HP_0100605
HP_0011524	HP_0000525
HP_0011524	HP_0007716
HP_0000822	HP_0011025
HP_0004363	HP_0010927
HP_0000953	HP_0001000
HP_0010381	HP_0010183
HP_0003072	HP_0004363
HP_0011252	HP_0000377
HP_0100519	HP_0011037
HP_0001738	HP_0012091
HP_0008179	HP_0000512
HP_0004809	HP_0001873
HP_0001151	HP_0007772
HP_0100563	HP_0100561
HP_0010017	HP_0006059
HP_0010017	HP_0009688
HP_0010017	HP_0010014
HP_0010017	HP_0010270
HP_0004912	HP_0002148
HP_0004912	HP_0002748
HP_0003810	HP_0002460
HP_0003904	HP_0003839
HP_0003904	HP_0010580
HP_0000978	HP_0001933
HP_0011545	HP_0002564
HP_0001660	HP_0011603
HP_0007335	HP_0001298
HP_0001816	HP_0001597
HP_0004298	HP_0001438
HP_0008771	HP_0000598
HP_0006263	HP_0004100
HP_0006263	HP_0005920
HP_0003680	HP_0003679
HP_0009914	HP_0100886
HP_0010292	HP_0010293
HP_0011684	HP_0001629
HP_0005150	HP_0011675
HP_0008150	HP_0002910
HP_0011319	HP_0004443
HP_0011834	HP_0009145
HP_0001471	HP_0001469
HP_0100776	HP_0002788
HP_0005379	HP_0005403
HP_0001947	HP_0000124
HP_0001947	HP_0001941
HP_0010103	HP_0010076
HP_0010103	HP_0010111
HP_0006665	HP_0000772
HP_0002999	HP_0003045
HP_0012039	HP_0011490
HP_0004608	HP_0003310
HP_0005607	HP_0002087
HP_0009228	HP_0009150
HP_0009228	HP_0009375
HP_0009228	HP_0009853
HP_0005168	HP_0005120
HP_0006170	HP_0009832
HP_0009389	HP_0009152
HP_0009389	HP_0010235
HP_0004280	HP_0005921
HP_0004280	HP_0010660
HP_0011236	HP_0009738
HP_0005028	HP_0003016
HP_0011021	HP_0010876
HP_0004877	HP_0002093
HP_0005096	HP_0002980
HP_0100214	HP_0100078
HP_0100214	HP_0100098
HP_0000733	HP_0000708
HP_0012196	HP_0002793
HP_0000792	HP_0012210
HP_0004635	HP_0002949
HP_0002435	HP_0002414
HP_0002435	HP_0010651
HP_0012069	HP_0008155
HP_0100818	HP_0100625
HP_0009455	HP_0009358
HP_0009455	HP_0009445
HP_0009455	HP_0009857
HP_0008651	HP_0000791
HP_0002239	HP_0011024
HP_0002239	HP_0011029
HP_0006224	HP_0009884
HP_0008074	HP_0001832
HP_0004464	HP_0100277
HP_0004819	HP_0001908
HP_0010493	HP_0001163
HP_0011893	HP_0001881
HP_0002533	HP_0100022
HP_0005994	HP_0000853
HP_0009298	HP_0009281
HP_0009298	HP_0009300
HP_0009298	HP_0010242
HP_0011133	HP_0011017
HP_0001876	HP_0012145
HP_0001034	HP_0007400
HP_0001034	HP_0011355
HP_0010269	HP_0010229
HP_0010269	HP_0010245
HP_0008452	HP_0004565
HP_0004214	HP_0004095
HP_0004214	HP_0004213
HP_0004214	HP_0009770
HP_0000057	HP_0000056
HP_0005017	HP_0000934
HP_0001783	HP_0001832
HP_0009569	HP_0009543
HP_0009569	HP_0009547
HP_0009569	HP_0009844
HP_0012242	HP_0008049
HP_0100475	HP_0010389
HP_0009647	HP_0001204
HP_0009647	HP_0009617
HP_0009647	HP_0009635
HP_0100060	HP_0010167
HP_0100060	HP_0010329
HP_0001387	HP_0001376
HP_0000350	HP_0000290
HP_0100659	HP_0002597
HP_0100659	HP_0007319
HP_0002332	HP_0000735
HP_0009218	HP_0009247
HP_0009218	HP_0009397
HP_0009218	HP_0010261
HP_0000496	HP_0000478
HP_0005292	HP_0006704
HP_0010173	HP_0010161
HP_0009319	HP_0004150
HP_0009319	HP_0100490
HP_0008496	HP_0000499
HP_0004382	HP_0001633
HP_0004382	HP_0005146
HP_0000551	HP_0000504
HP_0010722	HP_0000377
HP_0009742	HP_0001387
HP_0000654	HP_0000512
HP_0100644	HP_0100643
HP_0005422	HP_0005415
HP_0009393	HP_0009174
HP_0009393	HP_0010228
HP_0001252	HP_0003808
HP_0003920	HP_0003907
HP_0009153	HP_0009150
HP_0009153	HP_0009152
HP_0009153	HP_0010245
HP_0005322	HP_0000419
HP_0009213	HP_0004224
HP_0009213	HP_0009392
HP_0009213	HP_0010267
HP_0100436	HP_0010385
HP_0008185	HP_0000826
HP_0005679	HP_0009473
HP_0100923	HP_0000889
HP_0100923	HP_0011001
HP_0100507	HP_0004340
HP_0100631	HP_0011732
HP_0100631	HP_0100568
HP_0008450	HP_0003312
HP_0000144	HP_0000080
HP_0011483	HP_0007833
HP_0010486	HP_0001421
HP_0005830	HP_0001780
